,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.002,0.002,309.804,309.804,main,D,,40,main:40(D),0,exec0-N100,0.0006457174405052093,100.02292296913792
1,1.0,0.004,0.004,309.759,309.759,GR_algorithm,D,,463,GR_algorithm:463(D),0,exec0-N100,0.0012914348810104186,100.00839432672657
2,1.0,0.642,0.642,219.642,219.642,B_eps_algorithm,D,,205,B_eps_algorithm:205(D),0,exec0-N100,0.20727529840217218,70.91333503372259
3,200.0,0.031,0.0,213.773,1.069,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec0-N100,0.010008620327830745,69.01847720456006
4,200.0,0.041,0.0,213.622,1.068,solve,C,,320,solve:320(C),0,exec0-N100,0.013237207530356792,68.96972553780192
5,200.0,0.002,0.0,213.582,1.068,_solve,C,,667,_solve:667(C),0,exec0-N100,0.0006457174405052093,68.95681118899181
6,200.0,0.001,0.0,138.45,0.692,solve_via_data,C,,289,solve_via_data:289(C),0,exec0-N100,0.00032285872025260466,44.699789818973116
7,200.0,0.003,0.0,138.45,0.692,solve_via_data,C,,129,solve_via_data:129(C),0,exec0-N100,0.000968576160757814,44.699789818973116
8,200.0,0.002,0.0,138.446,0.692,solve,C,,8,solve:8(C),0,exec0-N100,0.0006457174405052093,44.698498384092105
9,200.0,138.444,0.692,138.444,0.692,csolve,['_ecos'],,,_ecos.csolve,0,exec0-N100,44.69785266665159,44.69785266665159
10,1.0,0.001,0.001,90.094,90.094,library_matrix,D,,638,library_matrix:638(D),0,exec0-N100,0.00032285872025260466,29.087633542438162
11,200.0,0.003,0.0,75.055,0.375,get_problem_data,C,,412,get_problem_data:412(C),0,exec0-N100,0.000968576160757814,24.232161248559244
12,200.0,0.073,0.0,74.931,0.375,apply,C,,53,apply:53(C),0,exec0-N100,0.02356868657844014,24.192126767247917
13,200.0,0.073,0.0,57.81,0.289,apply,C,,83,apply:83(C),0,exec0-N100,0.02356868657844014,18.664462617803075
14,1.0,0.0,0.0,53.75,53.75,get_net_coeff,D,,550,get_net_coeff:550(D),0,exec0-N100,0.0,17.3536562135775
15,1.0,0.013,0.013,53.75,53.75,get_matrix_change_of_basis,D,,522,get_matrix_change_of_basis:522(D),0,exec0-N100,0.00419716336328386,17.3536562135775
