,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.0,0.0,49.548,49.548,main,D,,40,main:40(D),0,exec1-N50,0.0,100.12528796023119
1,1.0,0.004,0.004,49.513,49.513,GR_algorithm,D,,463,GR_algorithm:463(D),0,exec1-N50,0.008083094208463001,100.05456088590712
2,1.0,0.0,0.0,33.05,33.05,library_matrix,D,,638,library_matrix:638(D),0,exec1-N50,0.0,66.78656589742553
3,1.0,0.0,0.0,18.376,18.376,get_net_coeff,D,,550,get_net_coeff:550(D),0,exec1-N50,0.0,37.133734793679025
4,1.0,0.006,0.006,18.376,18.376,get_matrix_change_of_basis,D,,522,get_matrix_change_of_basis:522(D),0,exec1-N50,0.0121246413126945,37.133734793679025
5,301.0,0.309,0.001,18.37,0.061,get_coeff_matrix_wrt_basis,D,,481,get_coeff_matrix_wrt_basis:481(D),0,exec1-N50,0.6244190276037668,37.12161015236633
6,3.0,0.083,0.028,16.452,5.484,B_eps_algorithm,D,,205,B_eps_algorithm:205(D),0,exec1-N50,0.16772420482560726,33.245766479408324
7,104.0,0.007,0.0,15.8,0.152,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec1-N50,0.014145414864810251,31.928222123428853
8,104.0,0.002,0.0,15.712,0.151,solve,C,,320,solve:320(C),0,exec1-N50,0.0040415471042315005,31.75039405084266
9,104.0,0.001,0.0,15.71,0.151,_solve,C,,667,_solve:667(C),0,exec1-N50,0.0020207735521157503,31.746352503738436
10,204944/105532,0.425,0.0,15.512,0.0,any,['builtins'],,,builtins.any,0,exec1-N50,0.8588287596491937,31.346239340419512
11,90000.0,0.075,0.0,15.505,0.0,has,C,,1193,has:1193(C),0,exec1-N50,0.15155801640868125,31.332093925554705
12,180000.0,0.088,0.0,15.372,0.0,<genexpr>,C,,1240,<genexpr>:1240(C),0,exec1-N50,0.177828072586186,31.06333104312331
13,90000.0,0.48,0.0,15.284,0.0,_has,C,,1242,_has:1242(C),0,exec1-N50,0.9699713050155601,30.885502970537125
