,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.0,0.0,3.984,3.984,main,D,,40,main:40(D),0,exec1-N20,0.0,102.04918032786883
1,1.0,0.001,0.001,3.957,3.957,GR_algorithm,D,,463,GR_algorithm:463(D),0,exec1-N20,0.025614754098360653,101.3575819672131
2,1.0,0.0,0.0,2.781,2.781,library_matrix,D,,638,library_matrix:638(D),0,exec1-N20,0.0,71.23463114754097
3,1.0,0.0,0.0,2.44,2.44,get_net_coeff,D,,550,get_net_coeff:550(D),0,exec1-N20,0.0,62.499999999999986
4,1.0,0.001,0.001,2.44,2.44,get_matrix_change_of_basis,D,,522,get_matrix_change_of_basis:522(D),0,exec1-N20,0.025614754098360653,62.499999999999986
5,121.0,0.033,0.0,2.439,0.02,get_coeff_matrix_wrt_basis,D,,481,get_coeff_matrix_wrt_basis:481(D),0,exec1-N20,0.8452868852459016,62.47438524590163
6,38368/20196,0.052,0.0,1.825,0.0,any,['builtins'],,,builtins.any,0,exec1-N20,1.3319672131147537,46.74692622950818
7,14400.0,0.008,0.0,1.811,0.0,has,C,,1193,has:1193(C),0,exec1-N20,0.20491803278688522,46.38831967213113
8,28800.0,0.01,0.0,1.795,0.0,<genexpr>,C,,1240,<genexpr>:1240(C),0,exec1-N20,0.2561475409836065,45.97848360655736
9,14400.0,0.055,0.0,1.785,0.0,_has,C,,1242,_has:1242(C),0,exec1-N20,1.4088114754098358,45.72233606557376
10,288660.0,0.144,0.0,1.657,0.0,<genexpr>,C,,1257,<genexpr>:1257(C),0,exec1-N20,3.688524590163934,42.4436475409836
11,3.0,0.017,0.006,1.143,0.381,B_eps_algorithm,D,,205,B_eps_algorithm:205(D),0,exec1-N20,0.4354508196721311,29.277663934426222
12,44.0,0.002,0.0,1.045,0.024,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec1-N20,0.051229508196721306,26.76741803278688
13,44.0,0.0,0.0,1.017,0.023,solve,C,,320,solve:320(C),0,exec1-N20,0.0,26.050204918032776
14,44.0,0.0,0.0,1.017,0.023,_solve,C,,667,_solve:667(C),0,exec1-N20,0.0,26.050204918032776
15,274260.0,0.092,0.0,0.851,0.0,<lambda>,C,,1263,<lambda>:1263(C),0,exec1-N20,2.35655737704918,21.798155737704914
16,317817/289497,0.363,0.0,0.81,0.0,__eq__,C,,124,__eq__:124(C),0,exec1-N20,9.298155737704917,20.747950819672127
17,44.0,0.001,0.0,0.788,0.018,get_problem_data,C,,412,get_problem_data:412(C),0,exec1-N20,0.025614754098360653,20.184426229508194
18,44.0,0.001,0.0,0.76,0.017,apply,C,,53,apply:53(C),0,exec1-N20,0.025614754098360653,19.467213114754095
