,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.011,0.011,101.335,101.335,main,D,,38,main:38(D),0,exec4-ECOS,0.010856477369179447,100.01283038234538
1,1.0,0.0,0.0,101.289,101.289,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec4-ECOS,0.0,99.96743056789245
2,1.0,0.003,0.003,101.288,101.288,solve,C,,320,solve:320(C),0,exec4-ECOS,0.002960857464321668,99.96644361540434
3,1.0,0.0,0.0,101.285,101.285,_solve,C,,667,_solve:667(C),0,exec4-ECOS,0.0,99.96348275794003
4,1.0,0.0,0.0,94.975,94.975,solve_via_data,C,,289,solve_via_data:289(C),0,exec4-ECOS,0.0,93.73581255798345
5,1.0,0.0,0.0,94.975,94.975,solve_via_data,C,,129,solve_via_data:129(C),0,exec4-ECOS,0.0,93.73581255798345
6,1.0,0.0,0.0,94.975,94.975,solve,C,,8,solve:8(C),0,exec4-ECOS,0.0,93.73581255798345
7,1.0,94.975,94.975,94.975,94.975,csolve,['_ecos'],,,_ecos.csolve,0,exec4-ECOS,93.73581255798345,93.73581255798345
8,1.0,0.0,0.0,6.309,6.309,get_problem_data,C,,412,get_problem_data:412(C),0,exec4-ECOS,0.0,6.226683247468467
9,1.0,0.006,0.006,6.308,6.308,apply,C,,53,apply:53(C),0,exec4-ECOS,0.005921714928643336,6.225696294980359
10,1.0,0.006,0.006,4.387,4.387,apply,C,,83,apply:83(C),0,exec4-ECOS,0.005921714928643336,4.329760565326385
11,1.0,0.23,0.23,3.847,3.847,apply_parameters,C,,144,apply_parameters:144(C),0,exec4-ECOS,0.22699907226466118,3.7968062217484846
12,1.0,2.566,2.566,3.566,3.566,reduce_problem_data_tensor,C,,61,reduce_problem_data_tensor:61(C),0,exec4-ECOS,2.532520084483133,3.5194725725903555
13,1.0,0.0,0.0,1.915,1.915,apply,C,,291,apply:291(C),0,exec4-ECOS,0.0,1.890014014725331
14,2.0,0.023,0.012,1.915,0.957,affine,C,,58,affine:58(C),0,exec4-ECOS,0.022699907226466115,1.890014014725331
15,2.0,0.068,0.034,1.89,0.945,get_problem_matrix,C,,289,get_problem_matrix:289(C),0,exec4-ECOS,0.06711276919129114,1.8653402025226504
16,2.0,0.0,0.0,1.248,0.624,build_matrix,C,,1002,build_matrix:1002(C),0,exec4-ECOS,0.0,1.2317167051578137
17,2.0,1.248,0.624,1.248,0.624,build_matrix,['_cvxcore'],,,_cvxcore.build_matrix,0,exec4-ECOS,1.2317167051578137,1.2317167051578137
18,1.0,0.778,0.778,0.778,0.778,<dictcomp>,C,,111,<dictcomp>:111(C),0,exec4-ECOS,0.7678490357474191,0.7678490357474191
