,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.003,0.003,40.539,40.539,main,D,,38,main:38(D),0,exec1-ECOS,0.007402289774970391,100.0271417291749
1,1.0,0.0,0.0,40.526,40.526,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec1-ECOS,0.0,99.99506514015003
2,1.0,0.001,0.001,40.525,40.525,solve,C,,320,solve:320(C),0,exec1-ECOS,0.0024674299249901306,99.99259771022503
3,1.0,0.0,0.0,40.524,40.524,_solve,C,,667,_solve:667(C),0,exec1-ECOS,0.0,99.99013028030005
4,1.0,0.0,0.0,38.523,38.523,solve_via_data,C,,289,solve_via_data:289(C),0,exec1-ECOS,0.0,95.0528030003948
5,1.0,0.0,0.0,38.522,38.522,solve_via_data,C,,129,solve_via_data:129(C),0,exec1-ECOS,0.0,95.0503355704698
6,1.0,0.0,0.0,38.522,38.522,solve,C,,8,solve:8(C),0,exec1-ECOS,0.0,95.0503355704698
7,1.0,38.522,38.522,38.522,38.522,csolve,['_ecos'],,,_ecos.csolve,0,exec1-ECOS,95.0503355704698,95.0503355704698
8,1.0,0.0,0.0,2.001,2.001,get_problem_data,C,,412,get_problem_data:412(C),0,exec1-ECOS,0.0,4.937327279905251
9,1.0,0.002,0.002,2.0,2.0,apply,C,,53,apply:53(C),0,exec1-ECOS,0.004934859849980261,4.934859849980261
10,1.0,0.002,0.002,1.421,1.421,apply,C,,83,apply:83(C),0,exec1-ECOS,0.004934859849980261,3.506217923410975
11,1.0,0.075,0.075,1.249,1.249,apply_parameters,C,,144,apply_parameters:144(C),0,exec1-ECOS,0.18505724437425977,3.081819976312673
12,1.0,0.793,0.793,1.156,1.156,reduce_problem_data_tensor,C,,61,reduce_problem_data_tensor:61(C),0,exec1-ECOS,1.9566719305171736,2.8523489932885906
13,1.0,0.0,0.0,0.577,0.577,apply,C,,291,apply:291(C),0,exec1-ECOS,0.0,1.4237070667193052
14,2.0,0.009,0.005,0.576,0.288,affine,C,,58,affine:58(C),0,exec1-ECOS,0.02220686932491117,1.421239636794315
15,2.0,0.02,0.01,0.566,0.283,get_problem_matrix,C,,289,get_problem_matrix:289(C),0,exec1-ECOS,0.04934859849980261,1.3965653375444138
16,2.0,0.0,0.0,0.338,0.169,build_matrix,C,,1002,build_matrix:1002(C),0,exec1-ECOS,0.0,0.8339913146466642
17,2.0,0.338,0.169,0.338,0.169,build_matrix,['_cvxcore'],,,_cvxcore.build_matrix,0,exec1-ECOS,0.8339913146466642,0.8339913146466642
18,1.0,0.296,0.296,0.296,0.296,<dictcomp>,C,,111,<dictcomp>:111(C),0,exec1-ECOS,0.7303592577970786,0.7303592577970786
19,49/38,0.001,0.0,0.186,0.005,__init__,C,,27,__init__:27(C),0,exec1-ECOS,0.0024674299249901306,0.45894196604816423
20,11.0,0.0,0.0,0.17,0.015,asformat,C,,294,asformat:294(C),0,exec1-ECOS,0.0,0.41946308724832215
21,1.0,0.007,0.007,0.16,0.16,format_constraints,C,,129,format_constraints:129(C),0,exec1-ECOS,0.017272009474930912,0.3947887879984209
22,6.0,0.0,0.0,0.152,0.025,tocsc,C,,330,tocsc:330(C),0,exec1-ECOS,0.0,0.3750493485984998
23,7.0,0.0,0.0,0.137,0.02,sum_duplicates,C,,1084,sum_duplicates:1084(C),0,exec1-ECOS,0.0,0.3380378997236479
24,1.0,0.0,0.0,0.133,0.133,sort_indices,C,,1131,sort_indices:1131(C),0,exec1-ECOS,0.0,0.32816818002368736
25,1.0,0.133,0.133,0.133,0.133,csr_sort_indices,"['scipy', 'sparse', '_sparsetools']",,,scipy.sparse._sparsetools.csr_sort_indices,0,exec1-ECOS,0.32816818002368736,0.32816818002368736
26,5/1,0.002,0.0,0.072,0.072,__call__,C,,42,__call__:42(C),0,exec1-ECOS,0.004934859849980261,0.17765495459928937
27,1.0,0.0,0.0,0.07,0.07,matmul,C,,61,matmul:61(C),0,exec1-ECOS,0.0,0.17272009474930916
28,3.0,0.017,0.006,0.052,0.017,reshape,C,,198,reshape:198(C),0,exec1-ECOS,0.04194630872483222,0.1283063560994868
29,20/16,0.001,0.0,0.05,0.003,__init__,C,,126,__init__:126(C),0,exec1-ECOS,0.0024674299249901306,0.12337149624950654
30,8.0,0.044,0.005,0.044,0.005,coo_tocsr,"['scipy', 'sparse', '_sparsetools']",,,scipy.sparse._sparsetools.coo_tocsr,0,exec1-ECOS,0.10856691669956574,0.10856691669956574
31,417/406,0.01,0.0,0.043,0.0,implement_array_function,"['numpy', 'core', '_multiarray_umath']",,,numpy.core._multiarray_umath.implement_array_function,0,exec1-ECOS,0.024674299249901305,0.10609948677457559
32,6.0,0.0,0.0,0.033,0.005,__matmul__,C,,556,__matmul__:556(C),0,exec1-ECOS,0.0,0.0814251875246743
33,6.0,0.0,0.0,0.033,0.005,new_method,C,,27,new_method:27(C),0,exec1-ECOS,0.0,0.0814251875246743
34,6.0,0.001,0.0,0.033,0.005,__mul__,C,,453,__mul__:453(C),0,exec1-ECOS,0.0024674299249901306,0.0814251875246743
35,2.0,0.0,0.0,0.031,0.016,tocsr,C,,372,tocsr:372(C),0,exec1-ECOS,0.0,0.07649032767469405
36,10.0,0.0,0.0,0.031,0.003,__getitem__,C,,32,__getitem__:32(C),0,exec1-ECOS,0.0,0.07649032767469405
