,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.004,0.004,15.679,15.679,main,D,,22,main:22(D),0,exec3-SCS,0.025528112834258727,100.06382028208564
1,1.0,0.0,0.0,15.663,15.663,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec3-SCS,0.0,99.96170783074861
2,1.0,0.001,0.001,15.662,15.662,solve,C,,320,solve:320(C),0,exec3-SCS,0.006382028208564682,99.95532580254005
3,1.0,0.0,0.0,15.661,15.661,_solve,C,,667,_solve:667(C),0,exec3-SCS,0.0,99.94894377433148
4,1.0,0.0,0.0,13.235,13.235,solve_via_data,C,,289,solve_via_data:289(C),0,exec3-SCS,0.0,84.46614334035357
5,1.0,0.0,0.0,13.235,13.235,solve_via_data,C,,278,solve_via_data:278(C),0,exec3-SCS,0.0,84.46614334035357
6,1.0,0.0,0.0,13.235,13.235,solve,C,,14,solve:14(C),0,exec3-SCS,0.0,84.46614334035357
7,1.0,13.235,13.235,13.235,13.235,csolve,['_scs'],,,_scs.csolve,0,exec3-SCS,84.46614334035357,84.46614334035357
8,1.0,0.0,0.0,2.425,2.425,get_problem_data,C,,412,get_problem_data:412(C),0,exec3-SCS,0.0,15.476418405769351
9,1.0,0.003,0.003,2.424,2.424,apply,C,,53,apply:53(C),0,exec3-SCS,0.019146084625694046,15.470036377560788
10,1.0,0.0,0.0,1.861,1.861,apply,C,,207,apply:207(C),0,exec3-SCS,0.0,11.876954496138872
11,1.0,0.099,0.099,1.696,1.696,apply_parameters,C,,144,apply_parameters:144(C),0,exec3-SCS,0.6318207926479035,10.8239198417257
12,1.0,1.165,1.165,1.569,1.569,reduce_problem_data_tensor,C,,61,reduce_problem_data_tensor:61(C),0,exec3-SCS,7.435062862977854,10.013402259237985
13,1.0,0.0,0.0,0.56,0.56,apply,C,,291,apply:291(C),0,exec3-SCS,0.0,3.5739357967962224
14,2.0,0.007,0.004,0.559,0.28,affine,C,,58,affine:58(C),0,exec3-SCS,0.04467419745995277,3.5675537685876573
15,2.0,0.018,0.009,0.551,0.276,get_problem_matrix,C,,289,get_problem_matrix:289(C),0,exec3-SCS,0.11487650775416425,3.51649754291914
16,2.0,0.0,0.0,0.384,0.192,build_matrix,C,,1002,build_matrix:1002(C),0,exec3-SCS,0.0,2.450698832088838
17,2.0,0.384,0.192,0.384,0.192,build_matrix,['_cvxcore'],,,_cvxcore.build_matrix,0,exec3-SCS,2.450698832088838,2.450698832088838
18,1.0,0.329,0.329,0.329,0.329,<dictcomp>,C,,111,<dictcomp>:111(C),0,exec3-SCS,2.0996872806177804,2.0996872806177804
19,1.0,0.001,0.001,0.16,0.16,_prepare_data_and_inv_data,C,,183,_prepare_data_and_inv_data:183(C),0,exec3-SCS,0.006382028208564682,1.0211245133703493
20,1.0,0.006,0.006,0.158,0.158,format_constraints,C,,129,format_constraints:129(C),0,exec3-SCS,0.03829216925138809,1.0083604569532196
21,46/35,0.001,0.0,0.134,0.004,__init__,C,,27,__init__:27(C),0,exec3-SCS,0.006382028208564682,0.8551917799476674
22,11.0,0.0,0.0,0.122,0.011,asformat,C,,294,asformat:294(C),0,exec3-SCS,0.0,0.7786074414448911
23,6.0,0.0,0.0,0.105,0.017,tocsc,C,,330,tocsc:330(C),0,exec3-SCS,0.0,0.6701129618992915
24,7.0,0.0,0.0,0.098,0.014,sum_duplicates,C,,1084,sum_duplicates:1084(C),0,exec3-SCS,0.0,0.6254387644393389
25,1.0,0.0,0.0,0.092,0.092,sort_indices,C,,1131,sort_indices:1131(C),0,exec3-SCS,0.0,0.5871465951879506
26,1.0,0.092,0.092,0.092,0.092,csr_sort_indices,"['scipy', 'sparse', '_sparsetools']",,,scipy.sparse._sparsetools.csr_sort_indices,0,exec3-SCS,0.5871465951879506,0.5871465951879506
27,5/1,0.002,0.0,0.077,0.077,__call__,C,,42,__call__:42(C),0,exec3-SCS,0.012764056417129363,0.49141617205948046
28,1.0,0.0,0.0,0.075,0.075,matmul,C,,61,matmul:61(C),0,exec3-SCS,0.0,0.47865211564235116
29,20/16,0.001,0.0,0.05,0.003,__init__,C,,126,__init__:126(C),0,exec3-SCS,0.006382028208564682,0.3191014104282341
30,401/390,0.009,0.0,0.049,0.0,implement_array_function,"['numpy', 'core', '_multiarray_umath']",,,numpy.core._multiarray_umath.implement_array_function,0,exec3-SCS,0.057438253877082124,0.31271938221966944
31,3.0,0.013,0.004,0.048,0.016,reshape,C,,198,reshape:198(C),0,exec3-SCS,0.08296636671134086,0.30633735401110473
32,8.0,0.0,0.0,0.036,0.004,__getitem__,C,,32,__getitem__:32(C),0,exec3-SCS,0.0,0.2297530155083285
33,8.0,0.036,0.004,0.036,0.004,coo_tocsr,"['scipy', 'sparse', '_sparsetools']",,,scipy.sparse._sparsetools.coo_tocsr,0,exec3-SCS,0.2297530155083285,0.2297530155083285
34,8.0,0.0,0.0,0.035,0.004,_get_submatrix,C,,777,_get_submatrix:777(C),0,exec3-SCS,0.0,0.2233709872997639
35,6.0,0.0,0.0,0.035,0.006,_get_sliceXslice,C,,649,_get_sliceXslice:649(C),0,exec3-SCS,0.0,0.2233709872997639
36,8.0,0.034,0.004,0.034,0.004,get_csr_submatrix,"['scipy', 'sparse', '_sparsetools']",,,scipy.sparse._sparsetools.get_csr_submatrix,0,exec3-SCS,0.2169889590911992,0.2169889590911992
37,6.0,0.0,0.0,0.034,0.006,__matmul__,C,,556,__matmul__:556(C),0,exec3-SCS,0.0,0.2169889590911992
38,6.0,0.0,0.0,0.034,0.006,new_method,C,,27,new_method:27(C),0,exec3-SCS,0.0,0.2169889590911992
39,6.0,0.001,0.0,0.034,0.006,__mul__,C,,453,__mul__:453(C),0,exec3-SCS,0.006382028208564682,0.2169889590911992
40,1.0,0.002,0.002,0.032,0.032,vstack,C,,470,vstack:470(C),0,exec3-SCS,0.012764056417129363,0.2042249026740698
41,2.0,0.03,0.015,0.03,0.015,sort,numpy.ndarray,,,sort(numpy.ndarray),0,exec3-SCS,0.19146084625694043,0.19146084625694043
42,20.0,0.0,0.0,0.03,0.001,_check,C,,265,_check:265(C),0,exec3-SCS,0.0,0.19146084625694043
43,2.0,0.011,0.006,0.03,0.015,bmat,C,,504,bmat:504(C),0,exec3-SCS,0.07020231029421149,0.19146084625694043
44,2.0,0.0,0.0,0.03,0.015,tocsr,C,,372,tocsr:372(C),0,exec3-SCS,0.0,0.19146084625694043
