,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.001,0.001,27.038,27.038,main,D,,40,main:40(D),0,exec3-20,0.0037067239973311585,100.22240343983985
1,1.0,0.005,0.005,26.983,26.983,GR_algorithm,D,,463,GR_algorithm:463(D),0,exec3-20,0.018533619986655793,100.01853361998666
2,1.0,0.001,0.001,23.243,23.243,library_matrix,D,,638,library_matrix:638(D),0,exec3-20,0.0037067239973311585,86.15538586996811
3,1.0,0.0,0.0,20.114,20.114,spy_fourier_orthonormal,D,,446,spy_fourier_orthonormal:446(D),0,exec3-20,0.0,74.55704648231892
4,7.0,0.001,0.0,20.111,2.873,spy_gramschmt_fourier,D,,339,spy_gramschmt_fourier:339(D),0,exec3-20,0.0037067239973311585,74.54592631032693
5,28.0,0.0,0.0,19.831,0.708,l2_inner_product,D,,93,l2_inner_product:93(D),0,exec3-20,0.0,73.5080435910742
6,28.0,0.0,0.0,19.831,0.708,quad,C,,49,quad:49(C),0,exec3-20,0.0,73.5080435910742
7,28.0,0.0,0.0,19.831,0.708,_quad,C,,445,_quad:445(C),0,exec3-20,0.0,73.5080435910742
8,28.0,0.036,0.001,19.831,0.708,_qagse,"['scipy', 'integrate', '_quadpack']",,,scipy.integrate._quadpack._qagse,0,exec3-20,0.1334420639039217,73.5080435910742
9,18186.0,0.294,0.0,19.795,0.001,<lambda>,D,,118,<lambda>:118(D),0,exec3-20,1.0897768552153606,73.37460152717028
10,18186.0,17.528,0.001,19.348,0.001,evaluate,C,,208,evaluate:208(C),0,exec3-20,64.97145822522054,71.71769590036325
11,6.0,0.021,0.004,3.727,0.621,B_eps_algorithm,D,,205,B_eps_algorithm:205(D),0,exec3-20,0.07784120394395433,13.814960338053229
12,50.0,0.003,0.0,3.618,0.072,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec3-20,0.011120171991993477,13.410927422344132
13,50.0,0.001,0.0,3.58,0.072,solve,C,,320,solve:320(C),0,exec3-20,0.0037067239973311585,13.270071910445546
14,50.0,0.001,0.0,3.578,0.072,_solve,C,,667,_solve:667(C),0,exec3-20,0.0037067239973311585,13.262658462450885
15,50.0,0.001,0.0,2.81,0.056,get_problem_data,C,,412,get_problem_data:412(C),0,exec3-20,0.0037067239973311585,10.415894432500556
16,50.0,0.002,0.0,2.772,0.055,apply,C,,53,apply:53(C),0,exec3-20,0.007413447994662317,10.275038920601972
17,1.0,0.0,0.0,2.664,2.664,get_net_coeff,D,,550,get_net_coeff:550(D),0,exec3-20,0.0,9.874712728890207
18,1.0,0.001,0.001,2.664,2.664,get_matrix_change_of_basis,D,,522,get_matrix_change_of_basis:522(D),0,exec3-20,0.0037067239973311585,9.874712728890207
19,121.0,0.035,0.0,2.663,0.022,get_coeff_matrix_wrt_basis,D,,481,get_coeff_matrix_wrt_basis:481(D),0,exec3-20,0.12973533990659056,9.871006004892873
20,50.0,0.002,0.0,2.247,0.045,apply,C,,83,apply:83(C),0,exec3-20,0.007413447994662317,8.329008822003113
21,38893/20703,0.06,0.0,1.999,0.0,any,['builtins'],,,builtins.any,0,exec3-20,0.2224034398398695,7.409741270664987
22,14400.0,0.009,0.0,1.979,0.0,has,C,,1193,has:1193(C),0,exec3-20,0.03336051597598042,7.335606790718363
23,28800.0,0.011,0.0,1.962,0.0,<genexpr>,C,,1240,<genexpr>:1240(C),0,exec3-20,0.04077396397064274,7.272592482763733
24,50.0,0.127,0.003,1.958,0.039,apply_parameters,C,,144,apply_parameters:144(C),0,exec3-20,0.47075394766105716,7.257765586774408
25,14400.0,0.059,0.0,1.951,0.0,_has,C,,1242,_has:1242(C),0,exec3-20,0.21869671584253833,7.23181851879309
26,288500.0,0.156,0.0,1.811,0.0,<genexpr>,C,,1257,<genexpr>:1257(C),0,exec3-20,0.5782489435836607,6.712877159166728
27,144144/107166,0.78,0.0,1.739,0.0,implement_array_function,"['numpy', 'core', '_multiarray_umath']",,,numpy.core._multiarray_umath.implement_array_function,0,exec3-20,2.891244717918304,6.445993031358885
28,50.0,1.293,0.026,1.71,0.034,reduce_problem_data_tensor,C,,61,reduce_problem_data_tensor:61(C),0,exec3-20,4.792794128549187,6.338498035436281
29,274100.0,0.1,0.0,0.933,0.0,<lambda>,C,,1263,<lambda>:1263(C),0,exec3-20,0.37067239973311583,3.4583734895099707
30,317952/289632,0.398,0.0,0.891,0.0,__eq__,C,,124,__eq__:124(C),0,exec3-20,1.4752761509378012,3.3026910816220627
31,50.0,0.0,0.0,0.746,0.015,solve_via_data,C,,289,solve_via_data:289(C),0,exec3-20,0.0,2.765216102009044
32,50.0,0.001,0.0,0.745,0.015,solve_via_data,C,,129,solve_via_data:129(C),0,exec3-20,0.0037067239973311585,2.7615093780117133
33,50.0,0.001,0.0,0.744,0.015,solve,C,,8,solve:8(C),0,exec3-20,0.0037067239973311585,2.757802654014382
34,50.0,0.743,0.015,0.743,0.015,csolve,['_ecos'],,,_ecos.csolve,0,exec3-20,2.754095930017051,2.754095930017051
35,288764.0,0.072,0.0,0.725,0.0,__next__,C,,2056,__next__:2056(C),0,exec3-20,0.2668841278078434,2.6873748980650896
36,36399.0,0.044,0.0,0.719,0.0,dot,<__array_function__ internals>,,2,dot:2(<__array_function__ internals>),0,exec3-20,0.16309585588257097,2.665134554081103
37,289364.0,0.061,0.0,0.653,0.0,next,['builtins'],,,builtins.next,0,exec3-20,0.22611016383720065,2.4204907702572465
38,1149040/289982,0.481,0.0,0.593,0.0,_preorder_traversal,C,,2012,_preorder_traversal:2012(C),0,exec3-20,1.7829342427162873,2.1980873304173767
39,1350/1242,0.003,0.0,0.558,0.0,_func,C,,239,_func:239(C),0,exec3-20,0.011120171991993477,2.068351990510787
40,420.0,0.001,0.0,0.552,0.001,__new__,C,,141,__new__:141(C),0,exec3-20,0.0037067239973311585,2.0461116465267994
41,420.0,0.001,0.0,0.54,0.001,_from_expr,C,,285,_from_expr:285(C),0,exec3-20,0.0037067239973311585,2.0016309585588257
42,1350/1242,0.002,0.0,0.532,0.0,binary_op_wrapper,C,,120,binary_op_wrapper:120(C),0,exec3-20,0.007413447994662317,1.9719771665801764
43,18186.0,0.02,0.0,0.499,0.0,cholesky,<__array_function__ internals>,,2,cholesky:2(<__array_function__ internals>),0,exec3-20,0.07413447994662317,1.8496552746682482
44,1270/958,0.017,0.0,0.498,0.001,__new__,C,,28,__new__:28(C),0,exec3-20,0.0630143079546297,1.8459485506709168
45,50.0,0.002,0.0,0.485,0.01,apply,C,,291,apply:291(C),0,exec3-20,0.007413447994662317,1.7977611387056118
46,18186.0,0.231,0.0,0.454,0.0,cholesky,C,,673,cholesky:673(C),0,exec3-20,0.8562532433834976,1.682852694788346
47,100.0,0.002,0.0,0.444,0.004,affine,C,,58,affine:58(C),0,exec3-20,0.007413447994662317,1.6457854548150346
48,840.0,0.007,0.0,0.442,0.001,_dict_from_expr,C,,345,_dict_from_expr:345(C),0,exec3-20,0.02594706798131811,1.6383720068203722
49,357458.0,0.158,0.0,0.44,0.0,_sympify,C,,413,_sympify:413(C),0,exec3-20,0.585662391578323,1.6309585588257098
50,1.0,0.0,0.0,0.425,0.425,get_N_base,D,,573,get_N_base:573(D),0,exec3-20,0.0,1.575357698865742
51,100.0,0.023,0.0,0.388,0.004,get_problem_matrix,C,,289,get_problem_matrix:289(C),0,exec3-20,0.08525465193861664,1.4382089109644896
52,737/625,0.02,0.0,0.357,0.001,flatten,C,,109,flatten:109(C),0,exec3-20,0.07413447994662317,1.3233004670472235
53,21083/18765,0.013,0.0,0.35,0.0,getit,C,,452,getit:452(C),0,exec3-20,0.04818741196530506,1.2973533990659054
54,365326/365233,0.118,0.0,0.335,0.0,sympify,C,,90,sympify:90(C),0,exec3-20,0.43739343168507666,1.241752539105938
55,1750/1550,0.017,0.0,0.313,0.0,__init__,C,,27,__init__:27(C),0,exec3-20,0.0630143079546297,1.1602046111646527
56,420.0,0.001,0.0,0.309,0.001,_dict_from_expr_no_gens,C,,311,_dict_from_expr_no_gens:311(C),0,exec3-20,0.0037067239973311585,1.145377715175328
57,420.0,0.02,0.0,0.308,0.001,_parallel_dict_from_expr_no_gens,C,,231,_parallel_dict_from_expr_no_gens:231(C),0,exec3-20,0.07413447994662317,1.1416709911779968
58,50.0,0.283,0.006,0.283,0.006,<dictcomp>,C,,111,<dictcomp>:111(C),0,exec3-20,1.0490028912447178,1.0490028912447178
59,2965.0,0.126,0.0,0.279,0.0,deduce_all_facts,C,,499,deduce_all_facts:499(C),0,exec3-20,0.4670472236637259,1.0341759952553935
60,18186.0,0.021,0.0,0.272,0.0,common_type,<__array_function__ internals>,,2,common_type:2(<__array_function__ internals>),0,exec3-20,0.07784120394395433,1.0082289272740752
61,715.0,0.004,0.0,0.263,0.0,__rmul__,C,,200,__rmul__:200(C),0,exec3-20,0.014826895989324634,0.9748684112980948
62,50.0,0.003,0.0,0.25,0.005,format_constraints,C,,129,format_constraints:129(C),0,exec3-20,0.011120171991993477,0.9266809993327897
63,7190/2083,0.05,0.0,0.243,0.0,_print,C,,253,_print:253(C),0,exec3-20,0.18533619986655792,0.9007339313514715
64,18186.0,0.094,0.0,0.232,0.0,common_type,C,,679,common_type:679(C),0,exec3-20,0.34843205574912894,0.8599599673808288
65,2604/1526,0.011,0.0,0.228,0.0,_ask,C,,464,_ask:464(C),0,exec3-20,0.04077396397064274,0.8451330713915042
66,72429.0,0.041,0.0,0.193,0.0,asarray,C,,14,asarray:14(C),0,exec3-20,0.1519756838905775,0.7153977314849136
67,97234.0,0.182,0.0,0.185,0.0,array,['numpy'],,,numpy.array,0,exec3-20,0.6746237675142709,0.6857439395062643
68,454911.0,0.142,0.0,0.179,0.0,getattr,['builtins'],,,builtins.getattr,0,exec3-20,0.5263548076210245,0.6635035955222773
69,1940.0,0.004,0.0,0.176,0.0,__str__,C,,424,__str__:424(C),0,exec3-20,0.014826895989324634,0.6523834235302839
70,1947.0,0.002,0.0,0.173,0.0,doprint,C,,249,doprint:249(C),0,exec3-20,0.007413447994662317,0.6412632515382903
71,1940.0,0.003,0.0,0.17,0.0,sstr,C,,884,sstr:884(C),0,exec3-20,0.011120171991993477,0.630143079546297
72,18192.0,0.023,0.0,0.17,0.0,atleast_2d,<__array_function__ internals>,,2,atleast_2d:2(<__array_function__ internals>),0,exec3-20,0.08525465193861664,0.630143079546297
73,481.0,0.016,0.0,0.17,0.0,flatten,C,,76,flatten:76(C),0,exec3-20,0.059307583957298536,0.630143079546297
74,68.0,0.004,0.0,0.165,0.002,lambdify,C,,169,lambdify:169(C),0,exec3-20,0.014826895989324634,0.6116094595596412
75,17081.0,0.01,0.0,0.152,0.0,sorted,['builtins'],,,builtins.sorted,0,exec3-20,0.037067239973311586,0.5634220475943361
76,100.0,0.0,0.0,0.15,0.002,build_matrix,C,,1002,build_matrix:1002(C),0,exec3-20,0.0,0.5560085995996737
77,100.0,0.15,0.001,0.15,0.001,build_matrix,['_cvxcore'],,,_cvxcore.build_matrix,0,exec3-20,0.5560085995996737,0.5560085995996737
78,181.0,0.001,0.0,0.149,0.001,__sub__,C,,185,__sub__:185(C),0,exec3-20,0.0037067239973311585,0.5523018756023427
79,836485.0,0.141,0.0,0.148,0.0,isinstance,['builtins'],,,builtins.isinstance,0,exec3-20,0.5226480836236933,0.5485951516050114
80,150.0,0.003,0.0,0.142,0.001,tocsc,C,,330,tocsc:330(C),0,exec3-20,0.011120171991993477,0.5263548076210245
81,420.0,0.001,0.0,0.139,0.0,_sort_gens,C,,62,_sort_gens:62(C),0,exec3-20,0.0037067239973311585,0.515234635629031
82,4480.0,0.01,0.0,0.135,0.0,_not_a_coeff,C,,171,_not_a_coeff:171(C),0,exec3-20,0.037067239973311586,0.5004077396397064
83,1820.0,0.006,0.0,0.134,0.0,order_key,C,,74,order_key:74(C),0,exec3-20,0.022240343983986954,0.49670101564237523
84,250.0,0.0,0.0,0.133,0.001,asformat,C,,294,asformat:294(C),0,exec3-20,0.0,0.4929942916450441
85,91707/90813,0.034,0.0,0.131,0.0,all,['builtins'],,,builtins.all,0,exec3-20,0.1260286159092594,0.4855808436503818
86,420.0,0.002,0.0,0.125,0.0,_from_dict,C,,220,_from_dict:220(C),0,exec3-20,0.007413447994662317,0.46334049966639484
87,18192.0,0.069,0.0,0.121,0.0,atleast_2d,C,,82,atleast_2d:82(C),0,exec3-20,0.25576395581584993,0.44851360367707016
88,4561/2273,0.006,0.0,0.115,0.0,parenthesize,C,,33,parenthesize:33(C),0,exec3-20,0.022240343983986954,0.4262732596930833
89,66.0,0.001,0.0,0.112,0.002,_print_Add,C,,50,_print_Add:50(C),0,exec3-20,0.0037067239973311585,0.4151530877010898
90,1397.0,0.002,0.0,0.111,0.0,copy,C,,436,copy:436(C),0,exec3-20,0.007413447994662317,0.41144636370375864
91,250.0,0.001,0.0,0.109,0.0,sum_duplicates,C,,1091,sum_duplicates:1091(C),0,exec3-20,0.0037067239973311585,0.40403291570909633
92,1397.0,0.005,0.0,0.109,0.0,__init__,C,,424,__init__:424(C),0,exec3-20,0.018533619986655793,0.40403291570909633
93,18615.0,0.052,0.0,0.108,0.0,__eq__,C,,1389,__eq__:1389(C),0,exec3-20,0.19274964786122023,0.4003261917117651
94,100.0,0.002,0.0,0.106,0.001,get_matrix_from_tensor,C,,196,get_matrix_from_tensor:196(C),0,exec3-20,0.007413447994662317,0.3929127437171028
95,36472.0,0.032,0.0,0.103,0.0,iscomplexobj,<__array_function__ internals>,,2,iscomplexobj:2(<__array_function__ internals>),0,exec3-20,0.11861516791459707,0.3817925717251093
96,20.0,0.0,0.0,0.103,0.005,_lambdifygenerated,<lambdifygenerated-284>,,1,_lambdifygenerated:1(<lambdifygenerated-284>),0,exec3-20,0.0,0.3817925717251093
97,20.0,0.0,0.0,0.099,0.005,_lambdifygenerated,<lambdifygenerated-282>,,1,_lambdifygenerated:1(<lambdifygenerated-282>),0,exec3-20,0.0,0.3669656757357847
98,450.0,0.002,0.0,0.099,0.0,__getitem__,C,,32,__getitem__:32(C),0,exec3-20,0.007413447994662317,0.3669656757357847
99,50.0,0.0,0.0,0.098,0.002,sort_indices,C,,1139,sort_indices:1139(C),0,exec3-20,0.0,0.3632589517384536
100,50.0,0.097,0.002,0.097,0.002,csr_sort_indices,"['scipy', 'sparse', '_sparsetools']",,,scipy.sparse._sparsetools.csr_sort_indices,0,exec3-20,0.3595522277411224,0.3595522277411224
101,1945.0,0.005,0.0,0.097,0.0,_print_Function,C,,153,_print_Function:153(C),0,exec3-20,0.018533619986655793,0.3595522277411224
102,200/50,0.001,0.0,0.095,0.002,__call__,C,,42,__call__:42(C),0,exec3-20,0.0037067239973311585,0.3521387797464601
103,50.0,0.001,0.0,0.094,0.002,matmul,C,,61,matmul:61(C),0,exec3-20,0.0037067239973311585,0.34843205574912894
104,5100.0,0.032,0.0,0.094,0.0,get_index_dtype,C,,131,get_index_dtype:131(C),0,exec3-20,0.11861516791459707,0.34843205574912894
105,1750.0,0.022,0.0,0.093,0.0,check_format,C,,136,check_format:136(C),0,exec3-20,0.08154792794128549,0.34472533175179776
106,1945.0,0.003,0.0,0.091,0.0,stringify,C,,39,stringify:39(C),0,exec3-20,0.011120171991993477,0.33731188375713544
107,450.0,0.005,0.0,0.091,0.0,__init__,C,,126,__init__:126(C),0,exec3-20,0.018533619986655793,0.33731188375713544
108,1945.0,0.001,0.0,0.088,0.0,<listcomp>,C,,40,<listcomp>:40(C),0,exec3-20,0.0037067239973311585,0.32619171176514195
109,120.0,0.003,0.0,0.088,0.001,expand,C,,3430,expand:3430(C),0,exec3-20,0.011120171991993477,0.32619171176514195
110,420.0,0.004,0.0,0.087,0.0,construct_domain,C,,220,construct_domain:220(C),0,exec3-20,0.014826895989324634,0.32248498776781076
111,228158.0,0.067,0.0,0.084,0.0,<genexpr>,C,,533,<genexpr>:533(C),0,exec3-20,0.24835050782118762,0.3113648157758173
112,20880/1080,0.039,0.0,0.083,0.0,_expand_hint,C,,3400,_expand_hint:3400(C),0,exec3-20,0.1445622358959152,0.3076580917784862
113,106.0,0.083,0.001,0.083,0.001,sort,numpy.ndarray,,,sort(numpy.ndarray),0,exec3-20,0.3076580917784862,0.3076580917784862
114,20.0,0.0,0.0,0.082,0.004,_lambdifygenerated,<lambdifygenerated-280>,,1,_lambdifygenerated:1(<lambdifygenerated-280>),0,exec3-20,0.0,0.303951367781155
115,68.0,0.001,0.0,0.082,0.001,doprint,C,,1042,doprint:1042(C),0,exec3-20,0.0037067239973311585,0.303951367781155
116,420.0,0.004,0.0,0.08,0.0,_construct_simple,C,,13,_construct_simple:13(C),0,exec3-20,0.014826895989324634,0.2965379197864927
117,1154/1118,0.01,0.0,0.08,0.0,_print_Mul,C,,274,_print_Mul:274(C),0,exec3-20,0.037067239973311586,0.2965379197864927
118,420.0,0.001,0.0,0.079,0.0,coeff_monomial,C,,2007,coeff_monomial:2007(C),0,exec3-20,0.0037067239973311585,0.2928311957891615
119,62.0,0.0,0.0,0.079,0.001,unique,<__array_function__ internals>,,2,unique:2(<__array_function__ internals>),0,exec3-20,0.0,0.2928311957891615
120,62.0,0.0,0.0,0.078,0.001,unique,C,,149,unique:149(C),0,exec3-20,0.0,0.2891244717918304
121,62.0,0.004,0.0,0.078,0.001,_unique1d,C,,309,_unique1d:309(C),0,exec3-20,0.014826895989324634,0.2891244717918304
122,136.0,0.002,0.0,0.076,0.001,doprint,C,,75,doprint:75(C),0,exec3-20,0.007413447994662317,0.28171102379716806
123,18212.0,0.046,0.0,0.074,0.0,_commonType,C,,135,_commonType:135(C),0,exec3-20,0.1705093038772333,0.2742975758025057
124,450.0,0.004,0.0,0.073,0.0,_get_submatrix,C,,779,_get_submatrix:779(C),0,exec3-20,0.014826895989324634,0.27059085180517456
125,7100/2100,0.015,0.0,0.066,0.0,_compute_once,C,,59,_compute_once:59(C),0,exec3-20,0.05560085995996737,0.24464378382385646
126,150.0,0.01,0.0,0.064,0.0,reshape,C,,198,reshape:198(C),0,exec3-20,0.037067239973311586,0.23723033582919414
127,5029.0,0.064,0.0,0.064,0.0,reduce,numpy.ufunc,,,reduce(numpy.ufunc),0,exec3-20,0.23723033582919414,0.23723033582919414
128,6.0,0.0,0.0,0.063,0.011,__div__,C,,232,__div__:232(C),0,exec3-20,0.0,0.23352361183186296
129,15960.0,0.018,0.0,0.063,0.0,_hashable_content,C,,257,_hashable_content:257(C),0,exec3-20,0.06672103195196084,0.23352361183186296
