,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.021,0.021,65.418,65.418,main,D,,38,main:38(D),0,exec8-SCS,0.032107637030808045,100.01987615625718
1,1.0,0.0,0.0,65.322,65.322,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec8-SCS,0.0,99.87309838697348
2,1.0,0.007,0.007,65.321,65.321,solve,C,,320,solve:320(C),0,exec8-SCS,0.010702545676936015,99.87156945187677
3,1.0,0.0,0.0,65.314,65.314,_solve,C,,667,_solve:667(C),0,exec8-SCS,0.0,99.86086690619982
4,1.0,0.0,0.0,53.87,53.87,solve_via_data,C,,289,solve_via_data:289(C),0,exec8-SCS,0.0,82.36373365950614
5,1.0,0.0,0.0,53.87,53.87,solve_via_data,C,,278,solve_via_data:278(C),0,exec8-SCS,0.0,82.36373365950614
6,1.0,0.0,0.0,53.87,53.87,solve,C,,14,solve:14(C),0,exec8-SCS,0.0,82.36373365950614
7,1.0,53.87,53.87,53.87,53.87,csolve,['_scs'],,,_scs.csolve,0,exec8-SCS,82.36373365950614,82.36373365950614
8,1.0,0.0,0.0,11.443,11.443,get_problem_data,C,,412,get_problem_data:412(C),0,exec8-SCS,0.0,17.49560431159697
9,1.0,0.013,0.013,11.443,11.443,apply,C,,53,apply:53(C),0,exec8-SCS,0.01987615625716688,17.49560431159697
10,1.0,0.0,0.0,7.963,7.963,apply,C,,207,apply:207(C),0,exec8-SCS,0.0,12.174910175063069
11,1.0,0.422,0.422,7.058,7.058,apply_parameters,C,,144,apply_parameters:144(C),0,exec8-SCS,0.6452106108095711,10.791223912544911
12,1.0,4.699,4.699,6.507,6.507,reduce_problem_data_tensor,C,,61,reduce_problem_data_tensor:61(C),0,exec8-SCS,7.184466019417475,9.948780674260377
13,1.0,0.0,0.0,3.466,3.466,apply,C,,291,apply:291(C),0,exec8-SCS,0.0,5.299289045180032
14,2.0,0.044,0.022,3.465,1.732,affine,C,,58,affine:58(C),0,exec8-SCS,0.06727314425502637,5.297760110083327
15,2.0,0.104,0.052,3.42,1.71,get_problem_matrix,C,,289,get_problem_matrix:289(C),0,exec8-SCS,0.15900925005733504,5.2289580307315955
16,2.0,0.0,0.0,2.398,1.199,build_matrix,C,,1002,build_matrix:1002(C),0,exec8-SCS,0.0,3.6663863618989376
17,2.0,2.398,1.199,2.398,1.199,build_matrix,['_cvxcore'],,,_cvxcore.build_matrix,0,exec8-SCS,3.6663863618989376,3.6663863618989376
18,1.0,1.39,1.39,1.39,1.39,<dictcomp>,C,,111,<dictcomp>:111(C),0,exec8-SCS,2.125219784420151,2.125219784420151
19,1.0,0.007,0.007,0.877,0.877,_prepare_data_and_inv_data,C,,183,_prepare_data_and_inv_data:183(C),0,exec8-SCS,0.010702545676936015,1.340876079810412
20,1.0,0.032,0.032,0.869,0.869,format_constraints,C,,129,format_constraints:129(C),0,exec8-SCS,0.04892592309456463,1.3286445990367708
21,46/35,0.006,0.0,0.761,0.022,__init__,C,,27,__init__:27(C),0,exec8-SCS,0.009173610580230869,1.1635196085926152
22,11.0,0.0,0.0,0.711,0.065,asformat,C,,294,asformat:294(C),0,exec8-SCS,0.0,1.087072853757358
