,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,function,filename,direc,line,short_name,execution_id,execution_name,tottime_perc,cumtime_perc
0,1.0,0.002,0.002,5.349,5.349,main,D,,22,main:22(D),0,exec1-ECOS,0.037439161362785474,100.13103706476976
1,1.0,0.0,0.0,5.343,5.343,l_1_optimization,D,,4,l_1_optimization:4(D),0,exec1-ECOS,0.0,100.0187195806814
2,1.0,0.001,0.001,5.342,5.342,solve,C,,320,solve:320(C),0,exec1-ECOS,0.018719580681392737,100.0
3,1.0,0.0,0.0,5.342,5.342,_solve,C,,667,_solve:667(C),0,exec1-ECOS,0.0,100.0
4,1.0,0.0,0.0,4.599,4.599,solve_via_data,C,,289,solve_via_data:289(C),0,exec1-ECOS,0.0,86.0913515537252
5,1.0,0.0,0.0,4.599,4.599,solve_via_data,C,,129,solve_via_data:129(C),0,exec1-ECOS,0.0,86.0913515537252
6,1.0,0.0,0.0,4.599,4.599,solve,C,,8,solve:8(C),0,exec1-ECOS,0.0,86.0913515537252
7,1.0,4.599,4.599,4.599,4.599,csolve,['_ecos'],,,_ecos.csolve,0,exec1-ECOS,86.0913515537252,86.0913515537252
8,1.0,0.0,0.0,0.742,0.742,get_problem_data,C,,412,get_problem_data:412(C),0,exec1-ECOS,0.0,13.889928865593411
9,1.0,0.001,0.001,0.742,0.742,apply,C,,53,apply:53(C),0,exec1-ECOS,0.018719580681392737,13.889928865593411
10,1.0,0.001,0.001,0.537,0.537,apply,C,,83,apply:83(C),0,exec1-ECOS,0.018719580681392737,10.052414825907901
11,1.0,0.036,0.036,0.472,0.472,apply_parameters,C,,144,apply_parameters:144(C),0,exec1-ECOS,0.6739049045301385,8.835642081617372
12,1.0,0.314,0.314,0.422,0.422,reduce_problem_data_tensor,C,,61,reduce_problem_data_tensor:61(C),0,exec1-ECOS,5.8779483339573195,7.899663047547735
13,1.0,0.0,0.0,0.203,0.203,apply,C,,291,apply:291(C),0,exec1-ECOS,0.0,3.800074878322726
14,2.0,0.003,0.001,0.202,0.101,affine,C,,58,affine:58(C),0,exec1-ECOS,0.05615874204417822,3.7813552976413334
15,2.0,0.007,0.004,0.199,0.099,get_problem_matrix,C,,289,get_problem_matrix:289(C),0,exec1-ECOS,0.13103706476974916,3.7251965555971553
16,2.0,0.0,0.0,0.136,0.068,build_matrix,C,,1002,build_matrix:1002(C),0,exec1-ECOS,0.0,2.5458629726694126
